SqFt,Bedrooms,Bathrooms,GarageCars,Age,LotSize,Floors,Pool,Fireplace,Renovated,Neighborhood,Condition,Style,Price
2671.0,3.0,1.0,3.0,35.0,13627.0,2.5,1.0,1.0,0.0,Lakeside,Excellent,Ranch,699200.0
3034.0,4.0,1.0,0.0,18.0,9796.0,3.0,0.0,0.0,1.0,Lakeside,Good,Modern,558900.0
4071.0,6.0,1.5,0.0,2.0,5454.0,2.0,0.0,1.0,0.0,Downtown,Good,Victorian,739300.0
1794.0,6.0,3.5,0.0,42.0,4409.0,1.0,1.0,0.0,1.0,Uptown,Good,Colonial,387000.0
3436.0,3.0,2.5,3.0,49.0,3143.0,2.5,0.0,1.0,0.0,Westside,Good,Cape Cod,491000.0
4452.0,2.0,,1.0,43.0,13537.0,3.0,0.0,1.0,0.0,Eastside,Poor,Colonial,447600.0
3161.0,5.0,4.0,1.0,,14335.0,1.5,0.0,1.0,1.0,Midtown,Excellent,Cape Cod,682800.0
2620.0,1.0,2.5,1.0,39.0,13369.0,1.0,0.0,0.0,0.0,Suburbs,Fair,Colonial,343600.0
,4.0,3.0,3.0,24.0,3992.0,2.5,0.0,0.0,0.0,Eastside,Good,Ranch,233200.0
,3.0,2.0,1.0,21.0,2744.0,1.5,0.0,1.0,0.0,Westside,Good,Ranch,267000.0
4767.0,2.0,1.0,0.0,19.0,3911.0,2.5,0.0,0.0,1.0,Downtown,Good,Colonial,767600.0
3027.0,4.0,2.0,1.0,12.0,15528.0,2.5,0.0,1.0,0.0,Eastside,Fair,Ranch,391400.0
1995.0,2.0,3.0,1.0,58.0,15318.0,1.5,1.0,0.0,1.0,Heritage,Excellent,Ranch,331400.0
2498.0,2.0,1.5,2.0,39.0,7306.0,1.0,1.0,0.0,0.0,Eastside,Poor,Colonial,249400.0
3185.0,4.0,1.5,3.0,10.0,2993.0,2.0,0.0,1.0,0.0,Heritage,Good,Cape Cod,491800.0
3011.0,2.0,1.0,0.0,51.0,7755.0,2.0,0.0,1.0,0.0,Uptown,Good,Colonial,431300.0
3709.0,5.0,3.5,3.0,9.0,16575.0,3.0,1.0,1.0,0.0,Downtown,Good,Colonial,839700.0
1807.0,1.0,4.0,0.0,35.0,4581.0,1.5,0.0,0.0,1.0,Westside,Poor,Cape Cod,208600.0
3491.0,3.0,3.5,2.0,9.0,16330.0,1.5,0.0,1.0,0.0,Suburbs,Fair,Colonial,524600.0
2603.0,5.0,,,21.0,10340.0,3.0,0.0,1.0,1.0,Downtown,Poor,Cape Cod,465100.0
4744.0,2.0,3.0,1.0,39.0,4545.0,2.5,0.0,0.0,0.0,Suburbs,Good,Modern,603100.0
1379.0,5.0,4.0,,59.0,18810.0,2.5,1.0,0.0,0.0,Heritage,Good,Cape Cod,296700.0
1338.0,5.0,,1.0,59.0,11330.0,3.0,0.0,0.0,0.0,Lakeside,Good,Victorian,302300.0
2685.0,6.0,2.0,3.0,53.0,14087.0,2.5,0.0,1.0,1.0,Uptown,Excellent,Victorian,628200.0
2885.0,2.0,2.0,3.0,14.0,3739.0,3.0,1.0,0.0,0.0,Eastside,Fair,Colonial,399400.0
3670.0,5.0,3.5,3.0,5.0,8689.0,2.5,0.0,1.0,0.0,Uptown,Fair,Victorian,674800.0
,6.0,2.5,1.0,54.0,13386.0,2.0,1.0,0.0,1.0,Suburbs,Fair,Modern,393700.0
4628.0,5.0,3.5,2.0,55.0,13616.0,1.0,0.0,1.0,0.0,Heritage,Poor,Cape Cod,482800.0
2738.0,2.0,4.0,1.0,16.0,3132.0,2.5,0.0,1.0,0.0,Lakeside,Excellent,Ranch,648900.0
1256.0,5.0,1.0,3.0,1.0,12876.0,2.5,1.0,0.0,1.0,Uptown,Excellent,Ranch,481000.0
1212.0,1.0,3.5,2.0,38.0,19000.0,3.0,1.0,0.0,0.0,Uptown,Fair,Ranch,316500.0
4885.0,4.0,2.0,1.0,4.0,16154.0,2.5,1.0,0.0,0.0,Lakeside,Excellent,Modern,1099300.0
1276.0,3.0,2.5,1.0,2.0,5739.0,2.0,1.0,0.0,0.0,Midtown,Poor,Ranch,242800.0
4775.0,4.0,1.5,1.0,56.0,18426.0,2.0,0.0,0.0,1.0,Midtown,Poor,Cape Cod,594200.0
,4.0,2.0,2.0,29.0,14292.0,1.0,0.0,1.0,0.0,Midtown,Fair,Colonial,290300.0
1101.0,1.0,2.0,2.0,6.0,3025.0,1.0,0.0,0.0,1.0,Midtown,Fair,Colonial,225400.0
2010.0,4.0,1.0,1.0,39.0,4309.0,1.0,1.0,0.0,1.0,Eastside,Poor,Cape Cod,225100.0
3343.0,6.0,,3.0,22.0,18582.0,3.0,0.0,0.0,0.0,Downtown,Good,Modern,731900.0
2539.0,3.0,1.5,3.0,32.0,5772.0,2.5,1.0,0.0,0.0,Midtown,Excellent,Victorian,516000.0
4077.0,2.0,2.0,1.0,53.0,3741.0,1.5,1.0,1.0,1.0,Midtown,Fair,Cape Cod,539900.0
3327.0,6.0,1.5,3.0,14.0,10117.0,2.0,1.0,0.0,0.0,Uptown,Fair,Modern,605700.0
2423.0,1.0,1.5,0.0,38.0,11460.0,2.0,1.0,0.0,0.0,Uptown,Poor,Modern,320600.0
3428.0,3.0,2.0,3.0,49.0,12315.0,1.5,0.0,0.0,0.0,Midtown,Fair,Colonial,470700.0
4877.0,4.0,4.0,1.0,25.0,13859.0,2.0,0.0,1.0,1.0,Uptown,Excellent,Cape Cod,1052500.0
2470.0,3.0,4.0,2.0,58.0,19979.0,1.5,1.0,1.0,0.0,Heritage,Excellent,Modern,454000.0
1359.0,6.0,2.0,1.0,26.0,15666.0,2.5,0.0,0.0,0.0,Eastside,Poor,Cape Cod,209300.0
2457.0,3.0,2.5,1.0,27.0,2466.0,2.5,0.0,1.0,0.0,Eastside,Poor,Cape Cod,253800.0
4312.0,6.0,4.0,1.0,53.0,3594.0,1.0,1.0,1.0,0.0,Uptown,Excellent,Victorian,851100.0
1635.0,1.0,1.5,2.0,38.0,2005.0,2.0,0.0,1.0,1.0,Heritage,Poor,Colonial,192800.0
4781.0,5.0,4.0,0.0,52.0,9114.0,3.0,0.0,0.0,0.0,Downtown,Good,Cape Cod,809200.0
3229.0,4.0,1.0,3.0,47.0,8306.0,3.0,0.0,1.0,1.0,Eastside,Excellent,Cape Cod,501000.0
3286.0,2.0,1.5,3.0,42.0,18803.0,2.5,0.0,1.0,1.0,Suburbs,Excellent,Ranch,584700.0
2063.0,2.0,2.0,2.0,14.0,8590.0,2.5,1.0,0.0,0.0,Lakeside,Good,Modern,516900.0
4657.0,5.0,1.0,2.0,23.0,2551.0,1.0,0.0,0.0,1.0,Midtown,Fair,Modern,626200.0
,4.0,3.5,2.0,51.0,17909.0,3.0,0.0,0.0,1.0,Uptown,Excellent,Modern,335900.0
1984.0,4.0,3.5,0.0,36.0,6684.0,2.5,0.0,0.0,1.0,Downtown,Good,Cape Cod,386200.0
2499.0,1.0,2.0,2.0,16.0,18426.0,3.0,1.0,0.0,1.0,Lakeside,Excellent,Colonial,722500.0
2752.0,4.0,3.5,0.0,19.0,15940.0,3.0,1.0,1.0,0.0,Midtown,Good,Cape Cod,523900.0
2738.0,6.0,3.5,2.0,46.0,17849.0,1.5,0.0,1.0,1.0,Uptown,Excellent,Modern,637100.0
1336.0,1.0,3.5,1.0,10.0,16754.0,1.0,0.0,0.0,0.0,Lakeside,Excellent,Ranch,388500.0
1670.0,3.0,3.5,2.0,6.0,4577.0,2.5,0.0,0.0,1.0,Downtown,Poor,Victorian,329400.0
1109.0,3.0,3.0,3.0,45.0,13271.0,2.0,0.0,1.0,0.0,Midtown,Fair,Ranch,242000.0
3161.0,6.0,1.0,0.0,17.0,9417.0,1.0,0.0,0.0,0.0,Suburbs,Excellent,Cape Cod,521100.0
2208.0,2.0,4.0,2.0,45.0,13317.0,1.5,0.0,0.0,1.0,Suburbs,Poor,Modern,273000.0
3132.0,3.0,3.0,1.0,32.0,15425.0,3.0,0.0,1.0,0.0,Downtown,Good,Cape Cod,608400.0
3235.0,5.0,4.0,,59.0,11017.0,1.5,0.0,0.0,0.0,Suburbs,Fair,Modern,390200.0
3718.0,1.0,4.0,2.0,31.0,7626.0,1.5,0.0,0.0,1.0,Heritage,Poor,Colonial,409900.0
3052.0,5.0,1.5,3.0,52.0,18493.0,2.5,0.0,1.0,1.0,Midtown,Good,Victorian,563300.0
3486.0,5.0,2.0,0.0,51.0,13938.0,2.5,0.0,1.0,0.0,Heritage,Excellent,Cape Cod,524700.0
3224.0,5.0,1.5,3.0,12.0,17939.0,1.5,0.0,0.0,1.0,Uptown,Excellent,Ranch,779400.0
3505.0,4.0,1.0,3.0,59.0,6268.0,3.0,0.0,1.0,1.0,Lakeside,Fair,Cape Cod,613300.0
3351.0,5.0,4.0,2.0,44.0,17088.0,2.0,0.0,1.0,1.0,Downtown,Poor,Victorian,537200.0
2059.0,5.0,4.0,2.0,6.0,7821.0,1.0,1.0,0.0,0.0,Downtown,Excellent,Victorian,575500.0
1759.0,6.0,4.0,1.0,0.0,10288.0,1.5,0.0,1.0,0.0,Downtown,Excellent,Modern,552900.0
4085.0,3.0,4.0,0.0,16.0,17487.0,3.0,1.0,0.0,1.0,Heritage,Good,Ranch,616200.0
2173.0,3.0,3.0,2.0,0.0,8384.0,1.0,0.0,0.0,1.0,Westside,Good,Ranch,422900.0
3061.0,4.0,2.5,3.0,21.0,6509.0,1.0,0.0,0.0,0.0,Westside,Good,Ranch,486500.0
1546.0,2.0,4.0,0.0,59.0,18479.0,2.5,0.0,0.0,0.0,Heritage,Poor,Modern,171100.0
2555.0,6.0,2.5,2.0,28.0,19357.0,2.0,0.0,0.0,0.0,Uptown,Poor,Ranch,418300.0
2977.0,5.0,3.0,,1.0,7599.0,1.5,1.0,1.0,1.0,Westside,Poor,Modern,463600.0
,4.0,1.5,,29.0,7512.0,2.0,1.0,0.0,1.0,Eastside,Excellent,Ranch,595200.0
2963.0,2.0,3.5,1.0,13.0,6098.0,1.0,0.0,1.0,0.0,Eastside,Poor,Modern,329600.0
2250.0,3.0,3.5,1.0,,2423.0,1.5,1.0,0.0,0.0,Westside,Good,Cape Cod,343200.0
4835.0,3.0,3.0,1.0,5.0,11951.0,1.5,0.0,1.0,0.0,Midtown,Fair,Victorian,695700.0
2904.0,4.0,2.5,3.0,46.0,6588.0,2.0,1.0,0.0,1.0,Downtown,Poor,Colonial,425000.0
4175.0,5.0,1.5,3.0,26.0,17283.0,2.5,1.0,0.0,0.0,Downtown,Excellent,Victorian,966500.0
3867.0,5.0,1.0,1.0,1.0,5081.0,3.0,0.0,1.0,0.0,Eastside,Poor,Modern,393700.0
3100.0,6.0,3.0,3.0,40.0,13434.0,1.0,1.0,1.0,0.0,Eastside,Excellent,Modern,524200.0
4511.0,6.0,3.0,2.0,27.0,11122.0,1.5,1.0,0.0,1.0,Westside,Excellent,Modern,852200.0
1251.0,5.0,3.5,1.0,46.0,13014.0,1.5,0.0,0.0,0.0,Eastside,Excellent,Victorian,249800.0
4660.0,3.0,4.0,0.0,37.0,4028.0,2.0,0.0,1.0,0.0,Suburbs,Poor,Modern,475000.0
4355.0,4.0,2.5,2.0,47.0,10397.0,2.0,1.0,1.0,0.0,Uptown,Excellent,Colonial,898800.0
2865.0,,3.5,2.0,27.0,13268.0,3.0,0.0,0.0,1.0,Midtown,Good,Colonial,545600.0
3853.0,4.0,3.5,3.0,0.0,8136.0,3.0,0.0,1.0,0.0,Heritage,Fair,Cape Cod,547200.0
2937.0,5.0,1.5,2.0,7.0,17748.0,2.5,1.0,0.0,0.0,Eastside,Good,Victorian,509700.0
1855.0,3.0,3.5,0.0,27.0,11531.0,1.0,0.0,0.0,0.0,Westside,Fair,Cape Cod,298800.0
4139.0,4.0,1.0,2.0,23.0,8525.0,1.0,1.0,1.0,0.0,Westside,Fair,Modern,578800.0
1757.0,1.0,3.0,2.0,47.0,2554.0,3.0,0.0,1.0,1.0,Uptown,Fair,Victorian,289800.0
2052.0,5.0,4.0,1.0,24.0,5032.0,3.0,0.0,0.0,1.0,Heritage,Good,Victorian,351600.0
2932.0,3.0,3.0,1.0,51.0,10578.0,1.5,1.0,0.0,0.0,Westside,Good,Modern,420400.0
4300.0,3.0,4.0,3.0,11.0,9200.0,1.0,0.0,0.0,1.0,Lakeside,Poor,Ranch,682900.0
,4.0,1.0,2.0,23.0,17687.0,2.5,0.0,1.0,0.0,Westside,Poor,Victorian,320900.0
2824.0,2.0,2.5,2.0,45.0,16147.0,2.0,0.0,0.0,1.0,Eastside,Excellent,Modern,455900.0
879.0,4.0,3.5,1.0,7.0,4861.0,3.0,0.0,0.0,0.0,Downtown,Good,Ranch,290600.0
1198.0,5.0,3.0,1.0,19.0,12646.0,2.0,0.0,0.0,0.0,Eastside,Excellent,Ranch,248000.0
940.0,3.0,4.0,2.0,45.0,10179.0,2.5,0.0,1.0,1.0,Suburbs,Fair,Ranch,190700.0
1009.0,1.0,2.5,3.0,35.0,3820.0,2.5,1.0,0.0,1.0,Eastside,Fair,Victorian,186700.0
4434.0,3.0,3.0,,46.0,13986.0,1.0,1.0,1.0,1.0,Westside,Fair,Colonial,621100.0
4320.0,2.0,2.0,2.0,30.0,11669.0,1.0,1.0,0.0,1.0,Eastside,Good,Victorian,575900.0
4234.0,3.0,4.0,0.0,51.0,3574.0,2.5,0.0,0.0,1.0,Uptown,Excellent,Ranch,766200.0
938.0,4.0,1.0,3.0,52.0,10425.0,1.0,0.0,0.0,1.0,Downtown,Good,Colonial,217800.0
1033.0,1.0,1.5,0.0,58.0,15170.0,1.5,0.0,0.0,0.0,Westside,Fair,Ranch,96100.0
1906.0,5.0,1.0,3.0,7.0,7888.0,2.5,1.0,0.0,0.0,Westside,Excellent,Cape Cod,459900.0
3130.0,2.0,3.0,1.0,35.0,8424.0,1.5,0.0,0.0,1.0,Midtown,Good,Victorian,491900.0
2136.0,6.0,1.5,3.0,,3982.0,1.0,1.0,0.0,0.0,Westside,Fair,Ranch,378600.0
2796.0,5.0,2.0,3.0,13.0,5678.0,1.0,0.0,0.0,1.0,Lakeside,Poor,Victorian,480400.0
1443.0,2.0,3.5,3.0,18.0,19660.0,2.0,0.0,0.0,0.0,Eastside,Good,Cape Cod,307700.0
3842.0,4.0,2.0,,38.0,13174.0,2.5,1.0,0.0,0.0,Downtown,Good,Cape Cod,756000.0
2049.0,1.0,1.5,2.0,25.0,5168.0,2.5,0.0,0.0,0.0,Lakeside,Excellent,Cape Cod,441600.0
986.0,1.0,1.0,3.0,51.0,10689.0,3.0,1.0,0.0,1.0,Midtown,Poor,Victorian,163200.0
3893.0,6.0,1.5,0.0,17.0,5469.0,2.5,1.0,1.0,0.0,Westside,Poor,Colonial,492300.0
4581.0,5.0,4.0,0.0,37.0,9969.0,2.5,0.0,1.0,1.0,Heritage,Excellent,Colonial,733000.0
763.0,1.0,2.5,2.0,45.0,4620.0,1.5,0.0,1.0,0.0,Uptown,Good,Colonial,137500.0
2577.0,2.0,4.0,3.0,58.0,13138.0,1.5,0.0,0.0,0.0,Eastside,Poor,Cape Cod,279700.0
4256.0,2.0,1.5,3.0,14.0,12263.0,1.5,1.0,1.0,1.0,Downtown,Poor,Ranch,672300.0
3736.0,3.0,2.0,2.0,44.0,13401.0,1.0,1.0,1.0,0.0,Heritage,Fair,Cape Cod,486900.0
4383.0,2.0,1.5,2.0,5.0,9986.0,3.0,0.0,0.0,1.0,Downtown,Good,Cape Cod,832700.0
2485.0,2.0,2.0,2.0,32.0,7147.0,1.5,0.0,0.0,0.0,Eastside,Poor,Cape Cod,267300.0
2300.0,4.0,2.5,3.0,24.0,6492.0,2.0,0.0,1.0,0.0,Uptown,Fair,Modern,406400.0
3749.0,2.0,3.5,3.0,57.0,5872.0,1.5,0.0,1.0,0.0,Downtown,Good,Cape Cod,634300.0
1360.0,6.0,2.0,0.0,46.0,9729.0,1.0,1.0,1.0,1.0,Midtown,Excellent,Ranch,320500.0
1729.0,5.0,3.5,2.0,55.0,10126.0,3.0,1.0,1.0,0.0,Heritage,Fair,Cape Cod,286800.0
3283.0,5.0,,1.0,51.0,14123.0,1.5,0.0,1.0,0.0,Suburbs,Fair,Victorian,448200.0
3574.0,2.0,2.0,3.0,24.0,2943.0,1.0,0.0,1.0,1.0,Uptown,Fair,Cape Cod,570700.0
1214.0,5.0,4.0,2.0,44.0,7070.0,1.5,0.0,0.0,1.0,Suburbs,Poor,Ranch,187100.0
2885.0,6.0,2.5,3.0,1.0,17347.0,1.0,0.0,0.0,1.0,Downtown,Poor,Cape Cod,517500.0
2269.0,2.0,1.5,1.0,33.0,18474.0,3.0,0.0,1.0,1.0,Suburbs,Excellent,Victorian,471400.0
2857.0,5.0,4.0,2.0,2.0,18756.0,1.0,1.0,0.0,0.0,Eastside,Poor,Ranch,399600.0
4821.0,3.0,4.0,0.0,43.0,7514.0,1.5,0.0,0.0,0.0,Lakeside,Excellent,Victorian,942300.0
1029.0,5.0,1.0,3.0,58.0,4468.0,1.5,0.0,0.0,1.0,Westside,Poor,Ranch,144700.0
4980.0,3.0,4.0,0.0,40.0,5567.0,1.0,0.0,0.0,1.0,Lakeside,Good,Ranch,858400.0
2633.0,5.0,4.0,1.0,50.0,4373.0,1.0,0.0,0.0,1.0,Westside,Excellent,Victorian,449500.0
4020.0,1.0,3.5,3.0,14.0,19182.0,2.0,0.0,1.0,1.0,Midtown,Good,Cape Cod,734500.0
2525.0,3.0,1.5,3.0,59.0,17900.0,1.5,1.0,0.0,1.0,Heritage,Good,Ranch,377700.0
2037.0,2.0,3.0,1.0,33.0,16590.0,1.0,0.0,1.0,0.0,Suburbs,Fair,Colonial,291900.0
4013.0,2.0,2.5,1.0,40.0,15136.0,1.5,0.0,0.0,0.0,Westside,Good,Colonial,560000.0
3656.0,,3.0,0.0,46.0,8176.0,1.5,0.0,1.0,1.0,Downtown,Good,Victorian,550500.0
1319.0,3.0,3.0,3.0,38.0,10562.0,2.0,0.0,1.0,0.0,Lakeside,Fair,Ranch,305100.0
3733.0,1.0,3.0,0.0,19.0,17145.0,3.0,0.0,1.0,0.0,Downtown,Poor,Modern,525900.0
,5.0,2.5,0.0,36.0,16658.0,1.5,0.0,0.0,0.0,Suburbs,Excellent,Victorian,632900.0
2367.0,4.0,3.0,1.0,39.0,11338.0,2.5,0.0,0.0,0.0,Midtown,Poor,Cape Cod,315400.0
4680.0,5.0,2.5,0.0,51.0,17076.0,2.5,1.0,1.0,1.0,Westside,Excellent,Colonial,858300.0
3455.0,5.0,1.0,0.0,28.0,8241.0,1.0,0.0,1.0,1.0,Downtown,Excellent,Victorian,707100.0
2134.0,1.0,1.0,2.0,30.0,9443.0,2.0,0.0,0.0,0.0,Uptown,Poor,Ranch,294300.0
746.0,1.0,4.0,2.0,30.0,17113.0,2.0,0.0,1.0,0.0,Uptown,Good,Cape Cod,260800.0
3602.0,3.0,4.0,1.0,6.0,8775.0,2.0,1.0,1.0,0.0,Westside,Good,Cape Cod,632800.0
1598.0,3.0,3.0,3.0,5.0,15538.0,1.0,0.0,0.0,1.0,Heritage,Poor,Colonial,276200.0
3953.0,2.0,1.5,2.0,1.0,10159.0,2.0,1.0,1.0,0.0,Eastside,Excellent,Victorian,660800.0
2957.0,5.0,3.5,0.0,39.0,7361.0,1.0,0.0,0.0,0.0,Eastside,Poor,Cape Cod,302200.0
2706.0,4.0,1.5,2.0,25.0,5939.0,3.0,1.0,0.0,0.0,Uptown,Poor,Colonial,377800.0
1404.0,5.0,2.0,2.0,51.0,12920.0,2.0,0.0,1.0,0.0,Lakeside,Excellent,Colonial,424700.0
3759.0,1.0,2.0,3.0,42.0,10633.0,1.0,0.0,0.0,0.0,Downtown,Good,Colonial,663500.0
1413.0,5.0,1.0,0.0,8.0,8649.0,2.0,0.0,1.0,1.0,Suburbs,Poor,Modern,223700.0
2496.0,2.0,3.5,0.0,6.0,15376.0,3.0,0.0,1.0,0.0,Suburbs,Poor,Colonial,320900.0
4296.0,3.0,2.5,1.0,21.0,2018.0,2.5,1.0,1.0,0.0,Uptown,Fair,Ranch,686000.0
4657.0,3.0,2.0,1.0,55.0,3659.0,1.5,0.0,0.0,0.0,Midtown,Poor,Ranch,476100.0
4953.0,5.0,2.5,3.0,2.0,19312.0,3.0,0.0,0.0,0.0,Heritage,Poor,Cape Cod,594500.0
4819.0,2.0,1.0,2.0,11.0,13943.0,1.0,0.0,0.0,0.0,Westside,Good,Cape Cod,685000.0
3090.0,2.0,2.5,2.0,1.0,11893.0,1.5,0.0,1.0,1.0,Midtown,Poor,Cape Cod,478200.0
1562.0,3.0,2.5,2.0,24.0,2265.0,1.0,0.0,0.0,0.0,Suburbs,Fair,Colonial,207500.0
4307.0,3.0,2.0,3.0,59.0,12771.0,3.0,1.0,1.0,1.0,Westside,Fair,Victorian,608300.0
4147.0,2.0,3.5,1.0,41.0,9826.0,2.5,0.0,0.0,0.0,Uptown,Excellent,Victorian,733900.0
4958.0,2.0,1.5,0.0,29.0,12798.0,2.0,0.0,0.0,1.0,Heritage,Excellent,Victorian,724600.0
3499.0,2.0,1.0,0.0,8.0,2738.0,2.5,1.0,1.0,0.0,Midtown,Excellent,Ranch,627100.0
1308.0,3.0,2.5,1.0,21.0,11911.0,1.5,0.0,1.0,0.0,Eastside,Fair,Victorian,223800.0
2862.0,,4.0,2.0,31.0,12401.0,1.0,0.0,0.0,0.0,Heritage,Good,Ranch,417800.0
2627.0,3.0,2.0,1.0,16.0,7220.0,3.0,0.0,1.0,0.0,Uptown,Good,Colonial,517200.0
4324.0,5.0,1.0,1.0,42.0,2981.0,3.0,0.0,0.0,0.0,Midtown,Excellent,Colonial,691300.0
2388.0,2.0,4.0,1.0,58.0,19488.0,1.0,0.0,1.0,1.0,Eastside,Good,Modern,341100.0
2112.0,6.0,2.5,3.0,12.0,14768.0,1.0,0.0,0.0,0.0,Uptown,Excellent,Cape Cod,564200.0
1044.0,5.0,1.5,3.0,15.0,13190.0,2.0,1.0,0.0,1.0,Downtown,Good,Modern,397200.0
4292.0,2.0,3.0,0.0,7.0,15807.0,1.0,0.0,0.0,1.0,Uptown,Excellent,Victorian,882500.0
3947.0,2.0,,0.0,43.0,14076.0,2.5,0.0,0.0,0.0,Downtown,Good,Victorian,659000.0
877.0,2.0,4.0,0.0,27.0,4419.0,3.0,0.0,1.0,1.0,Westside,Good,Victorian,214200.0
2565.0,2.0,2.0,3.0,17.0,10186.0,1.5,0.0,0.0,0.0,Downtown,Good,Ranch,528500.0
2762.0,3.0,2.5,1.0,13.0,17996.0,1.5,1.0,0.0,0.0,Uptown,Fair,Cape Cod,498400.0
2718.0,1.0,2.5,3.0,4.0,7181.0,3.0,0.0,0.0,0.0,Heritage,Good,Cape Cod,437500.0
4651.0,1.0,1.5,2.0,28.0,19499.0,1.5,0.0,0.0,1.0,Eastside,Fair,Colonial,571100.0
1347.0,3.0,2.5,2.0,40.0,3158.0,1.5,0.0,1.0,0.0,Westside,Good,Ranch,202600.0
2017.0,5.0,1.0,1.0,14.0,7953.0,1.0,1.0,0.0,0.0,Westside,Fair,Ranch,334800.0
1477.0,2.0,3.0,1.0,0.0,8304.0,3.0,0.0,1.0,1.0,Uptown,Excellent,Modern,465500.0
1749.0,6.0,3.5,0.0,28.0,13113.0,3.0,1.0,1.0,0.0,Westside,Good,Ranch,401200.0
4600.0,3.0,4.0,2.0,40.0,5169.0,1.0,0.0,0.0,0.0,Suburbs,Good,Ranch,630400.0
4745.0,6.0,2.0,1.0,20.0,6124.0,3.0,0.0,1.0,0.0,Westside,Poor,Modern,560400.0
891.0,2.0,,1.0,15.0,13917.0,1.0,0.0,0.0,1.0,Westside,Excellent,Ranch,255500.0
3417.0,4.0,2.5,0.0,9.0,7123.0,1.0,0.0,0.0,0.0,Heritage,Excellent,Ranch,523200.0
1701.0,5.0,3.0,3.0,44.0,17822.0,1.5,0.0,0.0,0.0,Heritage,Poor,Ranch,238400.0
1528.0,1.0,4.0,3.0,51.0,17663.0,2.0,0.0,0.0,1.0,Downtown,Fair,Modern,315900.0
1955.0,6.0,1.0,1.0,46.0,7449.0,3.0,0.0,0.0,1.0,Uptown,Good,Colonial,402300.0
1535.0,3.0,1.5,2.0,31.0,12079.0,2.5,0.0,0.0,0.0,Eastside,Excellent,Colonial,293800.0
2807.0,3.0,1.5,3.0,,7991.0,1.0,0.0,1.0,0.0,Uptown,Good,Modern,465100.0
4981.0,4.0,1.5,2.0,23.0,8207.0,2.0,0.0,0.0,0.0,Eastside,Fair,Ranch,572900.0
3221.0,4.0,,2.0,1.0,14066.0,3.0,0.0,1.0,1.0,Lakeside,Fair,Victorian,695700.0
3809.0,1.0,4.0,,22.0,7276.0,2.5,0.0,0.0,0.0,Uptown,Excellent,Victorian,768400.0
2821.0,,1.0,2.0,42.0,4686.0,1.5,0.0,1.0,0.0,Heritage,Excellent,Modern,424600.0
759.0,4.0,3.5,2.0,38.0,6664.0,1.0,1.0,0.0,0.0,Heritage,Excellent,Modern,159600.0
1061.0,6.0,3.0,2.0,,18729.0,2.0,0.0,0.0,0.0,Heritage,Fair,Modern,200900.0
1856.0,,3.0,2.0,59.0,6667.0,2.0,0.0,0.0,0.0,Downtown,Fair,Colonial,282300.0
1747.0,4.0,3.0,2.0,14.0,8549.0,1.5,0.0,1.0,1.0,Uptown,Poor,Ranch,341300.0
4314.0,3.0,1.0,0.0,0.0,13318.0,1.0,1.0,1.0,0.0,Downtown,Excellent,Victorian,935700.0
4327.0,6.0,3.5,3.0,16.0,3821.0,1.0,0.0,0.0,0.0,Downtown,Excellent,Ranch,960800.0
4372.0,5.0,1.5,3.0,52.0,6832.0,2.0,0.0,1.0,1.0,Downtown,Poor,Victorian,628200.0
3441.0,6.0,2.5,0.0,48.0,5144.0,3.0,0.0,1.0,0.0,Midtown,Poor,Modern,421200.0
3091.0,4.0,3.0,1.0,5.0,18638.0,2.0,0.0,1.0,0.0,Downtown,Good,Cape Cod,695700.0
3491.0,5.0,3.0,3.0,9.0,18789.0,2.0,1.0,0.0,0.0,Uptown,Fair,Modern,700400.0
2449.0,3.0,2.0,1.0,33.0,15603.0,3.0,0.0,1.0,1.0,Heritage,Fair,Cape Cod,371200.0
3581.0,3.0,2.0,3.0,39.0,6448.0,2.5,0.0,1.0,0.0,Heritage,Fair,Victorian,441100.0
4116.0,5.0,2.5,,58.0,13095.0,2.5,0.0,0.0,1.0,Heritage,Good,Victorian,557500.0
3980.0,1.0,1.0,3.0,45.0,13920.0,2.0,1.0,0.0,0.0,Downtown,Excellent,Colonial,861200.0
3339.0,5.0,3.5,0.0,12.0,17648.0,2.5,1.0,0.0,0.0,Westside,Excellent,Modern,686500.0
949.0,1.0,1.0,1.0,2.0,4810.0,2.0,1.0,1.0,0.0,Westside,Fair,Cape Cod,219000.0
3817.0,4.0,2.5,2.0,38.0,15252.0,2.5,1.0,0.0,0.0,Suburbs,Excellent,Colonial,667600.0
2276.0,3.0,3.0,3.0,33.0,5493.0,2.5,1.0,0.0,0.0,Heritage,Good,Ranch,389100.0
3897.0,3.0,1.0,0.0,55.0,12236.0,2.5,0.0,0.0,1.0,Midtown,Poor,Ranch,400000.0
3019.0,3.0,4.0,1.0,34.0,17826.0,3.0,0.0,1.0,0.0,Heritage,Excellent,Modern,528300.0
4489.0,3.0,2.0,0.0,30.0,3117.0,1.5,0.0,1.0,0.0,Downtown,Fair,Modern,644100.0
2155.0,3.0,1.0,3.0,18.0,4664.0,2.5,0.0,0.0,1.0,Westside,Good,Ranch,397500.0
4704.0,,3.0,3.0,5.0,16636.0,1.0,0.0,0.0,0.0,Suburbs,Good,Ranch,738000.0
4331.0,4.0,2.5,0.0,52.0,2337.0,2.0,0.0,1.0,0.0,Heritage,Excellent,Modern,570600.0
